id,num_contact
5070434,25532
5074156,24338
5091442,24043
5096497,22855
5098134,3716
5098293,21459
5102184,21367
5108446,19615
5110937,25446
5111669,21117
5114307,21478
5119020,3762
5152618,21383
5154543,4474
5154753,19645
5155936,22960
5157498,22175
5181851,24287
5182677,22707
5182799,296
5189270,21457
5207333,21475
5226792,2434
5244741,25335
5253047,22368
5270801,21685
5271000,24379
5271452,21562
5271890,21685
5273501,21778
5308051,3873
5309905,23954
5340241,23261
5348125,23282
5349202,21458
5349454,22958
5358022,21383
5358714,2844
5366992,1448
5367053,24391
5367330,3752
5403329,21476
5404257,21475
5404441,21685
5407093,23948
5424886,19547
5446695,998
5462716,24346
5468101,21774
5468102,3661
5468103,21367
5468104,21383
5468105,2967
5468401,3523
5473142,20731
5480252,2954
5481403,19705
5494820,21597
5495337,3454
5515170,24345
5519701,24017
5519702,2600
5519703,2170
5519704,23278
5519705,21777
5519706,23943
5519707,21684
5519708,21777
5519709,23892
5519710,3318
5519711,1148
5519712,2560
5519713,24091
5519714,21774
5519715,21384
5519716,3716
5535741,21460
5558259,21777
5558533,21459
5587872,21367
5597416,21462
5597601,21476
5597602,21777
5597603,21476
5597604,19720
5597605,20312
5597606,19550
5597607,20985
5597608,24377
5601601,21458
5601602,20520
5601603,24966
5601604,3751
5601605,21476
5601606,3712
5601607,2600
5601608,21684
5601609,21777
5601610,22449
5601611,22796
5601612,22168
5601613,1779
5601614,2639
5601615,24251
5601616,4284
5601617,24045
5601618,24377
5601619,4457
5601620,21473
5601621,3411
5601622,24337
5601623,4964
5601624,4466
5601625,24036
5601626,21460
5601627,3770
5601628,19584
5601629,19485
5601630,3803
5601631,1379
5601632,3865
5601633,22056
5601634,3950
5601635,3768
5601636,2474
5601637,21460
5601638,22547
5601639,21025
5607742,22363
5618131,21177
5620378,24345
5636551,4439
5664923,20556
5665091,19576
5673990,21473
5679660,3752
5684000,23969
5691053,20392
5695043,22850
5705895,24390
5723971,21384
5726606,24251
5746002,20336
5747334,19418
5748805,4858
5748877,1814
5752470,21462
5753668,21777
5785327,22424
5785341,2640
5786292,3227
5786399,1814
5789826,21461
5821391,4083
5852650,21474
5857750,21384
5860652,21477
5861875,666
5870563,23983
5895916,23985
5897132,4315
5901440,21684
5903671,24256
5915679,25327
5929359,22261
5932735,19494
5935155,23277
5955402,3177
5963352,22352
5963501,24393
5963502,3466
5963503,19726
5963504,22259
5963505,22866
5963506,24253
5963507,21473
5963508,21476
5963509,25048
5963510,21457
5963511,1243
5963512,21473
5963513,21457
5963514,24389
5963515,23966
5963516,21460
5963517,25319
5963518,1397
5963519,21684
5963520,23969
5963521,21774
5963522,24377
5963523,4001
5963524,3273
5963525,3644
5963526,4436
5963527,19584
5963528,1389
5963529,22299
5963530,1170
5963531,3717
5963532,4535
5963533,21777
5963534,3268
5963535,21774
5963536,3895
5963537,3657
5963538,2136
5963539,20515
5963540,286
5963541,1771
5963542,1342
5963543,5009
5963544,24343
5963545,3759
5963546,4821
5963547,2413
5963548,21777
5963549,4075
5963550,21774
5963551,5012
5963552,3991
5963553,718
5963554,21367
5963555,3318
5963556,21028
5963557,1199
5963558,22479
5963559,22854
5963560,22312
5963561,698
5963562,24377
5963563,22943
5963564,19870
5963565,22870
5963566,2571
5963567,23841
5963568,4964
5963569,22441
5963570,21367
5963571,1887
5963572,21473
5963573,22866
5963574,4406
5963575,1416
5963576,21476
5963577,4899
5963578,3182
5963579,698
5963580,1810
5963581,3258
5963582,22958
5963583,23171
5963584,3857
5963585,3163
5963586,22310
5963587,3752
5963588,296
5963589,21684
5963590,3232
5963591,24965
5963592,22348
5963593,1009
5963594,3318
5963595,1818
5963596,21460
5963597,3328
5963598,4439
5963599,21385
5963600,22974
5963601,24284
5963602,4371
5963603,20506
5963604,3273
5963605,4396
5963606,24248
5963607,4899
5963608,19867
5963609,21473
5963610,19851
5963611,22093
5963612,3192
5963613,3227
5963614,3644
5963615,4951
5963616,3716
5963619,23260
5963620,4911
5963621,20465
5963622,1779
5971683,21778
5973001,23892
5973002,23982
5973003,20801
5973004,21777
5973005,3273
5973006,723
5973007,23982
5973008,1818
5973009,21383
5973010,22377
5973011,21383
5973012,1514
5973013,3318
5973014,21383
5973015,4843
5973016,3258
5973017,21098
5973018,1501
5973019,22210
5973020,21383
5973021,1521
5973022,3730
5973023,24193
5973024,21457
5973025,2509
5973026,698
5973027,4414
5973028,24076
5973029,3679
5974557,22859
6000101,3646
6000102,23857
6000103,3772
6000105,21474
6000106,1242
6000107,666
6000108,114
6000109,3815
6000110,3547
6000111,4429
6000112,21684
6000113,23952
6000114,21460
6000115,22668
6000116,21684
6000117,4439
6000118,22281
6000201,22850
6000202,21476
6000203,4972
6000204,2097
6000205,21383
6000206,21777
6000207,2561
6000208,1244
6000209,2899
6000210,2413
6000211,21473
6000212,4903
6000213,4501
6000214,3555
6000215,4400
6000216,21774
6000217,21473
6000218,24033
6000301,22784
6000302,23174
6000303,21460
6000304,21777
6000305,719
6000306,21460
6000307,2474
6000308,21476
6000309,286
6000310,2512
6000311,1455
6000312,3743
6000313,3892
6000314,24072
6000315,2615
6000316,21460
6000317,21367
6000318,24060
6000401,66
6000402,22854
6000403,24346
6000404,24248
6000405,25004
6000406,3741
6000407,21774
6000408,21473
6000409,4900
6000410,3612
6000411,4078
6000412,23982
6000413,24036
6000414,25472
6000415,281
6000416,21563
6000417,21383
6000501,21473
6000502,2560
6000503,1173
6000504,23260
6000505,24045
6000506,965
6000507,666
6000508,4478
6000509,2390
6000510,21473
6000511,3456
6000512,23967
6000513,2895
6000514,4326
6000515,3916
6000516,21457
6000517,21367
6000518,21777
6000519,3814
6000520,22446
6000521,114
6000601,21777
6000602,3942
6000603,21777
6000604,1501
6000605,700
6000606,4325
6000607,2972
6000608,4321
6000609,2095
6000610,1828
6000611,23931
6000612,24969
6000613,22961
6000614,21684
6000615,23998
6000701,25543
6000702,2392
6000703,2806
6000704,1150
6000705,25358
6000706,21684
6000707,21246
6000708,24072
6000709,21473
6000710,21383
6000711,21460
6000801,21774
6000802,21774
6000803,25754
6000804,4073
6000805,3675
6000806,3717
6000807,21777
6000808,21457
6000809,19575
6000810,1454
6000901,21473
6000902,24299
6000903,1148
6000904,5370
6000906,21476
6000907,21684
6000908,2727
6000909,3268
6000910,4413
6000911,22780
6000912,22441
6000913,3626
6000914,3998
6000915,4869
6000916,3268
6000917,3483
6000918,21383
6000919,23952
6000920,23966
6001101,21383
6001102,21367
6001103,21383
6001104,4052
6001105,3888
6001106,718
6001107,4951
6001108,4024
6001109,23967
6001110,22518
6001111,21460
6001112,2392
6001113,3335
6001114,3761
6001115,21367
6001116,21684
6001117,22536
6001118,3763
6001201,1912
6001202,25010
6001203,21367
6001204,24337
6001205,2616
6001206,4912
6001207,21774
6001208,22430
6001209,24283
6001210,21685
6001211,24033
6001212,24283
6001213,21684
6001214,21460
6001215,21684
6001216,21461
6001217,3292
6001218,4002
6001219,21774
6001220,23841
6048491,21774
6069630,20550
6077570,23970
6079019,23936
6092089,21774
6115053,22747
6158928,2600
6159040,21370
6163839,22854
6192757,21458
6193419,23929
6199813,21685
6234373,24918
6279604,21684
6279626,24160
6283488,21225
6284017,2849
6284990,3066
6285265,24159
6285840,19899
6292826,23934
6299603,21384
6304415,19578
6306251,24378
6335540,22328
6338578,21367
6358395,24285
6366653,22583
6438468,23171
6438620,24395
6439809,1501
6465951,21087
6489487,21526
6592267,23937
6592486,21474
6592504,21367
6598901,23842
6598902,22471
6598903,19500
6598904,19616
6598905,3760
6598906,1501
6598907,21476
6598908,23983
6598909,21383
6598910,25573
6598911,21473
6598912,23876
6598913,25442
6598914,4969
6598915,21383
6598916,21383
6598917,24389
6598918,20899
6598919,22053
6632546,24345
6642915,21476
6695171,4422
6704736,3752
6731743,23858
6734505,3620
6752318,21687
6759309,1434
6760513,21478
6761279,24338
6796492,20693
6796651,2076
6818092,21477
6818542,22444
6818740,3916
6820378,21460
6840799,2677
6862280,661
6864569,19852
6901629,21334
6908246,21368
6965578,23858
6965675,19564
6965873,21476
6966340,21778
6966410,2805
6966829,4512
7015799,21776
7032876,5005
7067882,3227
7069067,23951
7070376,24347
7087305,24867
7161366,22857
7161837,3759
7161896,24344
7183937,2560
7191206,22169
7245447,1803
7262001,22940
7262002,21370
7262003,24346
7262004,5012
7262005,19614
7262006,21777
7262007,23278
7262008,23952
7262009,22868
7262010,4966
7262011,21367
7262012,24334
7262013,23934
7262014,22977
7262015,3943
7265939,21474
7294229,22483
7294292,4528
7294380,21087
7294812,4850
7338997,1898
7351294,24394
7352355,3843
7420251,1912
7421430,1820
7422038,4084
7422588,21476
7489794,21367
7491448,22227
7532256,4962
7565179,3748
7624182,21369
7624687,22478
7625188,21474
7680740,21778
7716701,21474
7716702,22318
7716703,23943
7716704,22405
7716705,3730
7716706,4310
7716707,21473
7716708,21685
7722616,21477
7724618,1170
7736599,21460
7736875,21774
7811854,24001
7814401,5009
7814402,21457
7814403,21777
7814404,21774
7814405,24057
7814406,21460
7814407,22430
7843888,2095
7844540,4541
7845418,24348
7845855,20324
7846067,21410
7846749,22961
7898389,2569
7922980,4857
7923490,25363
7950413,23970
7951027,24249
8016595,23843
8017619,1888
8018367,4375
8044326,22389
8044770,3918
8055198,18929
8055377,23175
8055428,2560
8055767,4475
8077522,4470
8102468,21458
8103174,19615
8104301,2600
8104302,21476
8104303,23950
8104304,23171
8104305,25411
8104306,21684
8104307,21684
8104308,21383
8104309,21473
8104310,1170
8104311,25254
8104312,21685
8160008,2641
8161120,21474
8167801,19459
8167802,22961
8167803,24096
8167804,24042
8167805,23943
8167806,25034
8167807,2639
8167808,22163
8167809,20548
8167810,21403
8167811,23931
8167812,25754
8167813,272
8167814,2970
8167815,21460
8167816,21684
8167817,21098
8167818,20606
8167819,997
8167820,22958
8167821,3537
8181000,1200
8199101,21476
8199102,20301
8199103,24283
8199104,22411
8199105,4476
8199106,21778
8199107,21774
8199108,23952
8199109,20599
8199110,19751
8199111,22163
8199112,21476
8208974,24027
8209562,21406
8229997,21687
8298677,21542
8299893,25112
8315709,3222
8316414,23085
8317397,19421
8346602,22457
8400205,21685
8402063,24029
8403256,3644
8434601,22872
8434602,4388
8434603,21479
8434604,22242
8434605,22439
8434606,22541
8434607,1822
8434608,24343
8434609,24036
8434610,1152
8434611,24033
8434612,23943
8434613,23174
8434614,1922
8434615,909
8434616,21460
8434617,4410
8434618,4008
8434619,24158
8434620,21460
8434621,24088
8434622,21460
8434623,21457
8434624,20854
8434625,21042
8434626,2912
8434627,1152
8434628,19578
8434629,1448
8434631,21476
8434632,21457
8434633,19645
8434634,580
8434635,19485
8434636,22358
8434637,4972
8434638,22706
8434639,2600
8434640,24286
8434641,4448
8434642,2395
8434643,1448
8434644,296
8434645,24026
8434646,4821
8434647,4991
8434648,23950
8434649,20501
8434650,3767
8434651,24334
8434652,3232
8434653,2394
8434654,1828
8434655,4950
8434656,25056
8434657,3843
8434658,19457
8434659,3857
8434660,24283
8434661,22334
8434662,22940
8434663,1199
8434664,3814
8434665,20637
8434666,24017
8434667,3258
8434668,3763
8434669,2615
8434670,22124
8434671,21383
8440613,21459
8449475,3559
8461091,4951
8488612,698
8489113,21435
8515431,24249
8515660,23953
8515733,2560
8516512,2079
8542093,21454
8543604,21461
8568368,2560
8569137,24028
8570522,21479
8575565,3287
8608814,23257
8609779,21774
8610401,658
8635606,21528
8635828,2635
8693882,21461
8695231,21464
8701228,4458
8719788,284
8755421,3228
8760984,1871
8784121,22979
8828139,1923
8828186,25646
8829693,3679
8829858,3658
8830723,21685
8831475,21685
8831514,21458
8882803,21474
8883438,3730
8884116,23258
8969813,4565
8970490,23844
8998075,2149
9055226,22441
9069607,24047
9176171,698
9176977,25006
9177362,2600
9210969,652
9219201,24283
9219202,1243
9219203,21460
9219204,24283
9270598,2615
9271558,4501
9281646,21210
9300060,24077
9300424,21475
9300840,21606
9301862,22479
9325991,21458
9328991,21779
9352387,21478
9383401,1872
9383402,23936
9383403,3569
9383404,1369
9383405,22281
9383406,3857
9396997,22282
9414513,21777
9414738,19777
9446511,21474
9481488,21684
9482381,24290
9482541,21201
9488081,19720
9516633,3713
9570992,24031
9610469,21461
9654280,3879
9657132,19515
9657217,21341
9697796,3748
9699696,2390
9700344,24284
9751232,21476
9761715,4472
9762717,3975
9763344,3804
9764887,2352
9779176,3908
9781711,658
9790201,2255
9790202,21383
9790203,23185
9790204,4425
9790205,21684
9790206,20257
9790207,24253
9790208,21457
9790209,23950
9790210,580
9790211,21124
9790212,21120
9790213,24253
9790214,22796
9790215,25872
9790216,22227
9790217,21563
9790218,1828
9790219,23943
9790220,24020
9790221,2856
9790222,1170
9810627,21501
9810969,22363
9811032,1371
9827133,21777
9827649,21398
9829555,25328
9829873,24959
9859541,2413
9902808,23931
9904052,2395
9904803,115
9905062,2569
9905475,25268
9935617,21685
9947755,22355
10000749,4440
10000756,2354
10000771,4081
10000801,3132
10000802,3309
10000897,4920
10000967,3572
10001019,3861
10001030,3345
10001071,1397
10001143,3775
10001148,766
10001166,713
10001183,2415
10001195,1821
10001197,1915
10001212,1521
10001223,4398
10001240,4001
10001253,2474
10001283,1807
10001366,285
10001386,3748
10001413,3657
10001426,723
10001440,3941
10001451,1866
10001473,3505
10001479,23984
10001512,21466
10001585,21153
10001637,24983
10001703,22868
10001846,3274
10001889,19828
10001922,21462
10001951,4525
10001979,20942
10001982,3990
10001986,18929
10002008,20364
10002026,20908
10002036,21103
10002038,21778
10002074,21092
10002095,22460
10002144,20457
10002180,20734
10002185,21607
10002190,21450
10002198,19617
10002199,21368
10002201,22281
10002209,21385
10002225,21477
10002236,24038
10002240,22869
10002353,22390
10002406,21964
10002407,24089
10002477,24075
10002484,21685
10002494,25416
10002507,22867
10002522,22215
10002528,4512
10002534,986
10002546,22964
10002551,22867
10002563,3174
10002566,21329
10002584,2848
10002593,3811
10002596,3730
10002616,23932
10002732,24284
10002788,20696
10002816,22783
10002833,24253
10002841,21542
10002864,21476
10002867,24076
10002877,3235
10002880,22148
10002934,22707
10002937,4032
10002946,19654
10002984,21458
10003022,4008
10003047,20969
10003058,21458
10003066,3799
10003146,21119
10003185,22413
10129201,25331
10129202,24392
10129203,3266
10129204,21367
10129205,24936
10129206,25283
10149901,25437
10149902,3791
10149903,22498
10149904,21777
10149905,22857
10149906,24248
10149907,21460
10149908,24075
10149909,21774
10149910,25731
10149911,21476
10149912,24026
10149913,21473
10149914,22460
10149915,22380
10149916,19701
10156501,23984
10238801,24092
10238802,3627
10238803,21375
10238804,21457
10238805,21774
10238806,21460
10238807,24337
10238808,2264
10238809,3192
10238810,23969
10238811,22959
10238812,21024
10238813,21457
10238814,24072
10238815,3283
10238816,22222
10238817,3814
10238818,24286
10238819,24253
10238820,21457
10238821,21383
10238822,2896
10238823,22251
10238824,3971
10238825,23185
10238826,22940
10238827,3273
10238828,22430
10238829,2347
10238830,22318
10238831,20998
10238832,21460
10238833,21383
10238834,23952
10238835,21383
10238837,3553
10238838,19500
10238839,3341
10238840,25272
10238841,21777
10238842,24158
10238843,21460
10238844,4959
10238845,1199
10472801,21473
10472802,21684
10472803,21774
10472804,21367
10472805,938
10472806,19394
10472807,21458
10472808,24045
10472809,3227
10472810,19604
10472811,24158
10472812,23841
10472813,21777
10472814,21991
10472815,1035
10472816,21684
10472817,25257
10838701,19586
10838702,20858
10838703,21477
10838704,24028
10838705,22466
10838706,21355
10838707,19697
10838708,19900
10838709,21484
10838710,19457
10838711,22313
10838712,24248
10838713,20818
10838714,1170
10838715,4431
10838716,22044
10838717,22467
10838718,20374
10838719,19708
10838720,19552
10838721,22147
10838722,20446
10838723,21367
10838724,22467
10838725,19844
10838726,19601
10838727,20501
10838728,19421
10838729,21449
10838730,21398
10883701,24057
10883702,21774
10883703,24392
10883704,21383
10883705,22441
11140301,22854
11140302,25512
11140303,2674
11140304,1152
11140305,723
11140306,2545
11140307,3956
11140308,3661
11140309,1243
11140310,2841
11140311,4864
11140312,666
11140313,2413
11140314,3140
11140315,4922
11314601,22872
11314602,22282
11314603,19498
11314604,21367
11314605,3258
11314606,21774
11314607,21367
11314608,24017
11314609,21476
11314610,22961
11314611,22430
11314612,4472
11314613,2560
11314614,21102
11314615,2063
11314616,1501
11314617,23927
11314619,3802
11314620,1966
11314621,2617
11314622,21476
11314623,19578
11314624,3768
11314625,4388
11314626,3803
11314627,2844
11314628,3294
11314629,1810
11314630,2615
11314631,21539
11314632,4869
11314633,21457
11314634,2886
11314635,21383
11314636,1806
11314637,21684
11314638,338
11314639,22961
11314640,4465
11314641,21684
11314642,21476
11314643,21460
11314644,21460
11314645,21777
11314646,3167
11314647,21777
11314648,20335
11598301,24334
11598302,22059
11598303,21403
11598304,21015
11598305,21476
11598306,23934
11598307,2895
11598308,2896
11840801,22303
11840802,19487
11840803,22658
11840804,20998
11840805,22073
11840806,22180
11840807,22318
11840808,19564
